frame,id,x,y,z,visibility
1,26,0.4520259201526642,0.7000522017478943,0.0006330307223834097,0.9919517040252686
1,27,0.5300769805908203,0.8797308802604675,0.1740380972623825,0.9939892292022705
1,28,0.44200074672698975,0.8893137574195862,0.14937837421894073,0.9926496744155884
1,29,0.5234736204147339,0.8997085094451904,0.18385563790798187,0.884301483631134
1,30,0.4433419108390808,0.9078385829925537,0.15719714760780334,0.8624675273895264
1,31,0.5385778546333313,0.9534244537353516,0.044748757034540176,0.989017903804779
1,32,0.4426549971103668,0.9612625241279602,0.014357764273881912,0.9863964915275574
2,0,0.4888593554496765,0.12297037243843079,-0.362220823764801,0.9999974966049194
2,1,0.4937281906604767,0.10683834552764893,-0.3442787826061249,0.9999942183494568
2,2,0.4964345097541809,0.10727015882730484,-0.3442496359348297,0.9999929666519165
2,3,0.4998452961444855,0.10790527611970901,-0.34426212310791016,0.9999931454658508
2,4,0.48262330889701843,0.10672545433044434,-0.34704387187957764,0.9999953508377075
2,5,0.478232204914093,0.10718212276697159,-0.3470743000507355,0.9999952912330627
2,6,0.4743051528930664,0.10788165032863617,-0.3470248579978943,0.9999961853027344
2,7,0.5044077038764954,0.11895489692687988,-0.2151239514350891,0.9999889135360718
2,8,0.4676182270050049,0.11819469928741455,-0.22963619232177734,0.9999943971633911
2,9,0.494543194770813,0.142793208360672,-0.31188008189201355,0.9999978542327881
2,10,0.48041361570358276,0.14251217246055603,-0.3162263035774231,0.9999985098838806
2,11,0.5340182781219482,0.22485047578811646,-0.10742642730474472,0.9999839663505554
2,12,0.4339695870876312,0.22866278886795044,-0.11495998501777649,0.9999556541442871
2,13,0.5889313817024231,0.3258272409439087,-0.04021492600440979,0.997745931148529
2,14,0.3788813352584839,0.3375840485095978,-0.059239692986011505,0.994470477104187
2,15,0.5484487414360046,0.40570592880249023,-0.13395439088344574,0.9834005236625671
2,16,0.42339545488357544,0.4159996211528778,-0.14432933926582336,0.9700571894645691
2,17,0.5373269319534302,0.42228013277053833,-0.16462035477161407,0.941924512386322
2,18,0.4353818893432617,0.4277465343475342,-0.17304548621177673,0.9186587929725647
2,19,0.531974196434021,0.40950024127960205,-0.17911969125270844,0.9413456916809082
2,20,0.4404711425304413,0.41378405690193176,-0.18506522476673126,0.9177824258804321
2,21,0.5340594053268433,0.40243861079216003,-0.1391334980726242,0.9198218584060669
2,22,0.4375431537628174,0.4088481366634369,-0.14833664894104004,0.8879138827323914
2,23,0.5157856345176697,0.49006637930870056,-0.001843197620473802,0.9993008971214294
2,24,0.45881834626197815,0.49069634079933167,0.0017200817819684744,0.9991025924682617
2,25,0.5222289562225342,0.6978763341903687,0.000545279763173312,0.9941850900650024
2,26,0.45236796140670776,0.7003822922706604,-0.0010324179893359542,0.9919821619987488
2,27,0.5304103493690491,0.8797119855880737,0.17499054968357086,0.9937824606895447
2,28,0.44154179096221924,0.8895145654678345,0.1491134762763977,0.9924356341362
2,29,0.5235920548439026,0.8995161652565002,0.184792622923851,0.8824640512466431
2,30,0.4430280029773712,0.9080512523651123,0.15720903873443604,0.8576532006263733
2,31,0.5385991334915161,0.9536167979240417,0.045505937188863754,0.9886201620101929
2,32,0.44296544790267944,0.9616848826408386,0.014010158367455006,0.9859001040458679
3,0,0.4888359308242798,0.12267331033945084,-0.3614845871925354,0.9999973773956299
3,1,0.49371442198753357,0.10662904381752014,-0.3432840406894684,0.9999939799308777
3,2,0.4964151382446289,0.10709882527589798,-0.34325504302978516,0.9999926686286926
3,3,0.4997040331363678,0.10777443647384644,-0.34326618909835815,0.9999929070472717
3,4,0.48253706097602844,0.10652856528759003,-0.3462659418582916,0.9999951124191284
3,5,0.4782126247882843,0.1070326417684555,-0.34629425406455994,0.9999950528144836
3,6,0.47429439425468445,0.10777629166841507,-0.3462388515472412,0.9999960064888
3,7,0.5043582916259766,0.11865746974945068,-0.21393562853336334,0.9999883770942688
3,8,0.4676187336444855,0.11799509823322296,-0.22933556139469147,0.9999940395355225
3,9,0.49455857276916504,0.14259986579418182,-0.31118324398994446,0.9999977350234985
3,10,0.48041900992393494,0.1421666145324707,-0.31578364968299866,0.9999984502792358
3,11,0.5340211987495422,0.22481495141983032,-0.10714629292488098,0.9999839663505554
3,12,0.4340381622314453,0.22857089340686798,-0.11481599509716034,0.9999544620513916
3,13,0.5888552069664001,0.32566967606544495,-0.03942735493183136,0.9977518916130066
3,14,0.37887775897979736,0.3374216854572296,-0.05916806682944298,0.9945485591888428
3,15,0.5484551191329956,0.40555474162101746,-0.1345454454421997,0.9837473630905151
3,16,0.42334505915641785,0.4159087836742401,-0.14461268484592438,0.9699647426605225
3,17,0.5373223423957825,0.4223618805408478,-0.1658211052417755,0.9428224563598633
3,18,0.4351538121700287,0.42786499857902527,-0.17359283566474915,0.9180180430412292
3,19,0.5319374799728394,0.40949851274490356,-0.18085435032844543,0.9422959685325623
3,20,0.44036489725112915,0.41376563906669617,-0.18605993688106537,0.9171104431152344
3,21,0.5340259075164795,0.4024328589439392,-0.14010374248027802,0.9210464358329773
3,22,0.43750572204589844,0.40875160694122314,-0.14883524179458618,0.8873298764228821
3,23,0.5157179832458496,0.489838182926178,-0.0011388501152396202,0.9992786049842834
3,24,0.45879071950912476,0.49049603939056396,0.001013792003504932,0.9990742802619934
3,25,0.5224727988243103,0.6979539394378662,0.0014607175253331661,0.9941303133964539
3,26,0.45236924290657043,0.7003781199455261,-0.0011899559758603573,0.9920171499252319
3,27,0.5306522250175476,0.8797141313552856,0.17506834864616394,0.9936566352844238
3,28,0.44142815470695496,0.8883313536643982,0.15068314969539642,0.9922608137130737
3,29,0.5236369967460632,0.8994329571723938,0.18482354283332825,0.8812168836593628
3,30,0.4430926442146301,0.9059701561927795,0.1589439958333969,0.8533810377120972
3,31,0.5388615131378174,0.9537740349769592,0.04552220553159714,0.9883841276168823
3,32,0.4430696666240692,0.9616268277168274,0.016194740310311317,0.9855420589447021
4,0,0.4887676239013672,0.1225329115986824,-0.35217463970184326,0.9999971389770508
4,1,0.4936015009880066,0.10653337091207504,-0.33443567156791687,0.9999934434890747
4,2,0.49629655480384827,0.10700935125350952,-0.33440619707107544,0.9999920725822449
4,3,0.4994533061981201,0.1076880693435669,-0.3344195783138275,0.9999923706054688
4,4,0.48234832286834717,0.10649971663951874,-0.33733677864074707,0.999994695186615
4,5,0.47813332080841064,0.10702415555715561,-0.33736172318458557,0.9999946355819702
4,6,0.474234938621521,0.10777535289525986,-0.33730390667915344,0.9999956488609314
4,7,0.5042539238929749,0.11851902306079865,-0.2078978717327118,0.9999873638153076
4,8,0.46761393547058105,0.1179889589548111,-0.2228025496006012,0.9999935030937195
4,9,0.49455946683883667,0.1425388753414154,-0.30294153094291687,0.9999975562095642
4,10,0.48042118549346924,0.14201295375823975,-0.30738624930381775,0.9999982714653015
4,11,0.5340312719345093,0.224815234541893,-0.10242760181427002,0.9999836087226868
4,12,0.4341086745262146,0.2285793274641037,-0.11181925237178802,0.9999532103538513
4,13,0.5887987017631531,0.3256615996360779,-0.03333193063735962,0.9977012276649475
4,14,0.37887775897979736,0.3373100757598877,-0.056518565863370895,0.9945510625839233
4,15,0.5484144687652588,0.4055681526660919,-0.12317616492509842,0.9836200475692749
4,16,0.4234364330768585,0.41591113805770874,-0.1378106325864792,0.9692615866661072
4,17,0.5373061299324036,0.4224722683429718,-0.1527414172887802,0.9423431754112244
4,18,0.43518030643463135,0.4278724193572998,-0.16552747786045074,0.9160944223403931
4,19,0.531934380531311,0.40975794196128845,-0.1670396327972412,0.9418226480484009
4,20,0.44037672877311707,0.41376006603240967,-0.17754925787448883,0.9150868654251099
4,21,0.5340219140052795,0.40266114473342896,-0.12833014130592346,0.9203959703445435
4,22,0.43753018975257874,0.40875035524368286,-0.14181041717529297,0.8850060105323792
4,23,0.5157184600830078,0.48980849981307983,-0.0003740315733011812,0.9992507100105286
4,24,0.45881354808807373,0.4904934763908386,0.00024720182409510016,0.9990397691726685
4,25,0.522612452507019,0.6980553865432739,0.0011142073199152946,0.9940621852874756
4,26,0.45255568623542786,0.7004260420799255,-0.002750423038378358,0.9920348525047302
4,27,0.5308648347854614,0.8810492157936096,0.16407336294651031,0.9935346841812134
4,28,0.4414346218109131,0.888332188129425,0.14198091626167297,0.992035448551178
4,29,0.5236638784408569,0.9002091288566589,0.17242088913917542,0.8796553015708923
4,30,0.443328857421875,0.905806303024292,0.14945712685585022,0.8486065864562988
4,31,0.5390731692314148,0.9547333121299744,0.03332458436489105,0.9880958199501038
4,32,0.44334495067596436,0.9616649746894836,0.008662387728691101,0.9850911498069763
5,0,0.488608717918396,0.12274120002985,-0.3541809320449829,0.9999970197677612
5,1,0.49347057938575745,0.1066613420844078,-0.33676525950431824,0.9999931454658508
5,2,0.49619776010513306,0.10714150965213776,-0.3367302119731903,0.999991774559021
5,3,0.4992560148239136,0.10780180990695953,-0.3367364704608917,0.9999920725822449
5,4,0.48214954137802124,0.10665537416934967,-0.3393741250038147,0.9999944567680359
5,5,0.47806012630462646,0.107139952480793,-0.33939921855926514,0.9999943375587463
5,6,0.47419318556785583,0.10783404856920242,-0.33934080600738525,0.9999954104423523
5,7,0.5041959285736084,0.11852113157510757,-0.209577277302742,0.9999867677688599
5,8,0.467609167098999,0.11799640953540802,-0.2237771600484848,0.999993085861206
5,9,0.4945487380027771,0.14287175238132477,-0.30468201637268066,0.9999973773956299
5,10,0.48039376735687256,0.14223961532115936,-0.30882909893989563,0.999998152256012
5,11,0.5340714454650879,0.22478742897510529,-0.10317773371934891,0.9999832510948181
5,12,0.43410560488700867,0.22853262722492218,-0.1118837371468544,0.9999518394470215
5,13,0.5887174010276794,0.32564350962638855,-0.03526584431529045,0.99769127368927
5,14,0.3787957727909088,0.33729228377342224,-0.05664847418665886,0.994590699672699
5,15,0.5480044484138489,0.4056740403175354,-0.1290750801563263,0.9838600158691406
5,16,0.42332375049591064,0.41583380103111267,-0.1395547091960907,0.9690635204315186
5,17,0.5371689796447754,0.42319974303245544,-0.1594248265028,0.9430112838745117
5,18,0.43497610092163086,0.42791110277175903,-0.16781185567378998,0.9153319597244263
5,19,0.5315639972686768,0.4107421934604645,-0.17403456568717957,0.9425075054168701
5,20,0.4402608573436737,0.41370925307273865,-0.18078415095806122,0.9143064022064209
5,21,0.5336504578590393,0.4034970700740814,-0.13446754217147827,0.9211961627006531
5,22,0.43746399879455566,0.40866437554359436,-0.14393338561058044,0.8842275738716125
5,23,0.5156748294830322,0.4897295832633972,-0.00024267307890113443,0.9992144703865051
5,24,0.45881447196006775,0.49038803577423096,0.0001174552962766029,0.9990091323852539
5,25,0.5226434469223022,0.6983771324157715,0.0018492024391889572,0.9939916729927063
5,26,0.4527554214000702,0.7005478143692017,-0.0027045723982155323,0.9920591711997986
5,27,0.5309866666793823,0.8803637623786926,0.17347705364227295,0.993375837802887
5,28,0.44115787744522095,0.8884392976760864,0.14581529796123505,0.9919138550758362
5,29,0.5237338542938232,0.8993923664093018,0.18324118852615356,0.8783808946609497
5,30,0.4429001808166504,0.9060913324356079,0.1536986082792282,0.8454869389533997
5,31,0.5391270518302917,0.9547063708305359,0.044341377913951874,0.9878208041191101
5,32,0.44344857335090637,0.9619238972663879,0.01255062036216259,0.9847751259803772
6,0,0.48859861493110657,0.12295866012573242,-0.3573203682899475,0.9999967813491821
6,1,0.49345123767852783,0.10690663754940033,-0.34020763635635376,0.9999926686286926
6,2,0.4961738884449005,0.10739557445049286,-0.3401707410812378,0.9999911785125732
6,3,0.49918556213378906,0.10803771018981934,-0.34018319845199585,0.9999915957450867
6,4,0.4821203052997589,0.10684764385223389,-0.3430403172969818,0.9999940395355225
6,5,0.4780575633049011,0.10726821422576904,-0.343068391084671,0.9999939203262329
6,6,0.4741937816143036,0.1079067587852478,-0.34301260113716125,0.9999950528144836
6,7,0.5041594505310059,0.11856935173273087,-0.2126297503709793,0.9999858736991882
6,8,0.46762219071388245,0.11800924688577652,-0.2274787873029709,0.9999925494194031
6,9,0.4945520758628845,0.14315296709537506,-0.307481586933136,0.9999971985816956
6,10,0.48040568828582764,0.14238855242729187,-0.31184855103492737,0.9999979734420776
6,11,0.5340892672538757,0.22478650510311127,-0.10437256097793579,0.9999828338623047
6,12,0.4341444969177246,0.22853650152683258,-0.11447054147720337,0.9999501705169678
6,13,0.5887004733085632,0.32562339305877686,-0.036955855786800385,0.9976327419281006
6,14,0.3788022994995117,0.33727437257766724,-0.058861084282398224,0.9945337176322937
6,15,0.5479220151901245,0.40574637055397034,-0.13082846999168396,0.9835790991783142
6,16,0.42364516854286194,0.41594910621643066,-0.14139677584171295,0.9680147767066956
6,17,0.5370845198631287,0.4233567416667938,-0.16107216477394104,0.9421398639678955
6,18,0.4351813793182373,0.42791441082954407,-0.17026185989379883,0.9126893281936646
6,19,0.5315122604370117,0.41111814975738525,-0.1759280413389206,0.9416345357894897
6,20,0.4403926432132721,0.4137030243873596,-0.18330882489681244,0.9116091132164001
6,21,0.5336153507232666,0.40386173129081726,-0.13626106083393097,0.9200233221054077
6,22,0.4376107156276703,0.40867602825164795,-0.1458640843629837,0.8810908198356628
6,23,0.5157033801078796,0.4894227981567383,-0.00014033622574061155,0.9991873502731323
6,24,0.4588327407836914,0.49037715792655945,1.4982638276705984e-05,0.9989740252494812
6,25,0.5227162837982178,0.6979868412017822,0.0012395292287692428,0.9939968585968018
6,26,0.4528096616268158,0.700751781463623,-0.003285611281171441,0.9920803904533386
6,27,0.5312497019767761,0.8806787133216858,0.1710817813873291,0.9933217763900757
6,28,0.4412519037723541,0.8886951804161072,0.1458800882101059,0.9917983412742615
6,29,0.5238949656486511,0.8994531035423279,0.18057186901569366,0.8768492937088013
6,30,0.4433022439479828,0.9061002731323242,0.1538347601890564,0.84250408411026
6,31,0.5391340255737305,0.9551085829734802,0.03969110921025276,0.9876374006271362
6,32,0.4435991942882538,0.9619975090026855,0.011429212987422943,0.9845019578933716
7,0,0.48870569467544556,0.1229570284485817,-0.35775765776634216,0.9999966025352478
7,1,0.49345263838768005,0.10687936842441559,-0.34023618698120117,0.9999921917915344
7,2,0.49617183208465576,0.10737570375204086,-0.3402024209499359,0.9999906420707703
7,3,0.4991796612739563,0.10801329463720322,-0.3402155637741089,0.9999911189079285
7,4,0.4821326434612274,0.10681765526533127,-0.3429783582687378,0.999993622303009
7,5,0.4780821204185486,0.10723038762807846,-0.3430081903934479,0.9999935030937195
7,6,0.47424760460853577,0.10786985605955124,-0.34295564889907837,0.999994695186615
7,7,0.5041535496711731,0.11847192049026489,-0.21223288774490356,0.9999849796295166
7,8,0.46763041615486145,0.11800171434879303,-0.2264905571937561,0.9999919533729553
7,9,0.49464550614356995,0.1431625336408615,-0.30782008171081543,0.9999970197677612
7,10,0.48060959577560425,0.14239536225795746,-0.31210464239120483,0.9999977946281433
7,11,0.5342854261398315,0.22478260099887848,-0.10475669801235199,0.9999822974205017
7,12,0.43416309356689453,0.22855912148952484,-0.11407583951950073,0.9999484419822693
7,13,0.5886945128440857,0.3255876898765564,-0.03749292343854904,0.9975976347923279
7,14,0.37887468934059143,0.33709871768951416,-0.05895884707570076,0.9945342540740967
7,15,0.5478917360305786,0.40594732761383057,-0.1301090568304062,0.9835958480834961
7,16,0.42370420694351196,0.41594815254211426,-0.14251609146595,0.9674021005630493
7,17,0.5370150208473206,0.4236554801464081,-0.16054029762744904,0.9421595931053162
7,18,0.4351857006549835,0.42792457342147827,-0.17156243324279785,0.9109722971916199
7,19,0.5314381122589111,0.4113183319568634,-0.17544203996658325,0.9416584968566895
7,20,0.44038453698158264,0.41372227668762207,-0.1844968944787979,0.9098532795906067
7,21,0.5335931181907654,0.4040001928806305,-0.13552312552928925,0.919948935508728
7,22,0.4376068711280823,0.4087049067020416,-0.14699353277683258,0.8791871666908264
7,23,0.5156319737434387,0.4894431233406067,7.708234625170007e-05,0.9991611838340759
7,24,0.4587691128253937,0.49029675126075745,-0.0002001481771003455,0.9989514946937561
7,25,0.5228351950645447,0.6983903050422668,0.0011792030418291688,0.9939332604408264
7,26,0.4528534710407257,0.7008023262023926,-0.0035710216034203768,0.9921262860298157
7,27,0.5313175916671753,0.8805283904075623,0.17268574237823486,0.993188738822937
7,28,0.44117623567581177,0.888822615146637,0.14678023755550385,0.9917013645172119
7,29,0.524025022983551,0.8989990949630737,0.18243473768234253,0.8757086992263794
7,30,0.44323068857192993,0.9061112999916077,0.15487432479858398,0.8399835228919983
7,31,0.5390551686286926,0.955100953578949,0.04215315356850624,0.9873778820037842
7,32,0.44362252950668335,0.9620819091796875,0.012317084707319736,0.9842425584793091
8,0,0.48869213461875916,0.1229565292596817,-0.3600112497806549,0.9999966025352478
8,1,0.49345096945762634,0.10680638253688812,-0.34236621856689453,0.9999921917915344
8,2,0.49617427587509155,0.10726732015609741,-0.34233734011650085,0.9999906420707703
8,3,0.49916237592697144,0.10788500308990479,-0.3423522114753723,0.9999911189079285
8,4,0.48211127519607544,0.10681112855672836,-0.34496891498565674,0.9999935626983643
8,5,0.4780755043029785,0.10723090916872025,-0.3449959456920624,0.9999934434890747
8,6,0.4742453098297119,0.10787118226289749,-0.3449397087097168,0.9999946355819702
8,7,0.5041475296020508,0.11821261048316956,-0.21346384286880493,0.9999850392341614
8,8,0.46763166785240173,0.11800570785999298,-0.22705428302288055,0.9999918937683105
8,9,0.49467968940734863,0.14316147565841675,-0.30967557430267334,0.9999970197677612
8,10,0.4806300103664398,0.14240989089012146,-0.3137003779411316,0.9999977946281433
8,11,0.5343950986862183,0.22478142380714417,-0.10589121282100677,0.9999823570251465
8,12,0.43422701954841614,0.22856497764587402,-0.11416181176900864,0.9999474287033081
8,13,0.5886910557746887,0.3255888521671295,-0.03998967632651329,0.997597873210907
8,14,0.378947377204895,0.33707723021507263,-0.05873267725110054,0.9945058226585388
8,15,0.5479053258895874,0.4058930575847626,-0.13609831035137177,0.9837441444396973
8,16,0.42394378781318665,0.4160904288291931,-0.14317524433135986,0.9671351909637451
8,17,0.5370123386383057,0.42364701628685,-0.16789034008979797,0.9425143599510193
8,18,0.43551841378211975,0.42791488766670227,-0.1723613291978836,0.9102833271026611
8,19,0.5314357876777649,0.41124460101127625,-0.1825323849916458,0.9419956803321838
8,20,0.4405449628829956,0.4136227071285248,-0.18525396287441254,0.9091324806213379
8,21,0.5335919857025146,0.4039122760295868,-0.14150269329547882,0.9203612804412842
8,22,0.4377446174621582,0.40867650508880615,-0.14764326810836792,0.8784205317497253
8,23,0.5156145095825195,0.4897732138633728,6.345427391352132e-05,0.9991452693939209
8,24,0.4587203562259674,0.4905180335044861,-0.00018677578191272914,0.9989290237426758
8,25,0.5230244398117065,0.6984671354293823,0.0010213640052825212,0.9939867258071899
8,26,0.4527220129966736,0.7015437483787537,-0.0032485523261129856,0.9922359585762024
8,27,0.531385064125061,0.88042813539505,0.18143635988235474,0.9932094812393188
8,28,0.4412112832069397,0.889471173286438,0.15385249257087708,0.9917388558387756
8,29,0.5241489410400391,0.8988603949546814,0.192350372672081,0.8762555122375488
8,30,0.44373905658721924,0.9064778685569763,0.1627965271472931,0.8397480845451355
8,31,0.5390070080757141,0.9550108909606934,0.05174706131219864,0.987407386302948
8,32,0.44390735030174255,0.962281346321106,0.01836181804537773,0.9842690229415894
9,0,0.48869821429252625,0.12285847216844559,-0.3635896146297455,0.9999966025352478
9,1,0.49347737431526184,0.10660657286643982,-0.3455811142921448,0.9999921321868896
9,2,0.49620023369789124,0.10704032331705093,-0.3455502688884735,0.9999906420707703
9,3,0.4991609752178192,0.1076725423336029,-0.345566064119339,0.9999911189079285
9,4,0.4821133315563202,0.10669953376054764,-0.34890881180763245,0.9999935030937195
9,5,0.4780750572681427,0.10716360062360764,-0.34893450140953064,0.9999933838844299
9,6,0.4742450714111328,0.10783989727497101,-0.3488711416721344,0.9999945759773254
9,7,0.5041374564170837,0.11796477437019348,-0.2160140722990036,0.9999850392341614
9,8,0.4676300585269928,0.11795936524868011,-0.23315635323524475,0.999991774559021
9,9,0.4947429895401001,0.14303700625896454,-0.3130212724208832,0.9999969601631165
9,10,0.48065996170043945,0.1423201858997345,-0.318080335855484,0.9999977350234985
9,11,0.5343544483184814,0.22476844489574432,-0.10964397341012955,0.9999825954437256
9,12,0.4342300593852997,0.22854535281658173,-0.11744188517332077,0.999946117401123
9,13,0.5887242555618286,0.32547810673713684,-0.0415005087852478,0.9976521730422974
9,14,0.3789410889148712,0.33707430958747864,-0.06074494868516922,0.9945304989814758
9,15,0.5479001998901367,0.40602031350135803,-0.13639239966869354,0.9842791557312012
9,16,0.42398563027381897,0.4160914719104767,-0.14335677027702332,0.9672406911849976
9,17,0.5369581580162048,0.4237220883369446,-0.16812406480312347,0.9440449476242065
9,18,0.43555667996406555,0.4281242787837982,-0.1727319359779358,0.9103493094444275
9,19,0.5312769412994385,0.41113054752349854,-0.1828095018863678,0.943553626537323
9,20,0.4406268894672394,0.413623183965683,-0.18578633666038513,0.9091746211051941
9,21,0.5334509015083313,0.4038534462451935,-0.1418452262878418,0.9223995208740234
9,22,0.43788179755210876,0.40863746404647827,-0.14787042140960693,0.8785055875778198
9,23,0.5156125426292419,0.4896906018257141,4.3419098801678047e-05,0.9991186261177063
9,24,0.458700031042099,0.4904349446296692,-0.0001662514405325055,0.99889075756073
9,25,0.5230112075805664,0.6987419128417969,0.001874597743153572,0.9939387440681458
9,26,0.4527208209037781,0.7015888690948486,-0.0024928650818765163,0.99214106798172
9,27,0.5314158201217651,0.8803971409797668,0.1811242699623108,0.9930866360664368
9,28,0.44121137261390686,0.889504611492157,0.15400443971157074,0.9915514588356018
9,29,0.5242452025413513,0.898855447769165,0.19176001846790314,0.8751336932182312
9,30,0.4438020884990692,0.906480610370636,0.1629047691822052,0.836823046207428
9,31,0.539000928401947,0.9551653265953064,0.05208209902048111,0.9871795177459717
9,32,0.44390204548835754,0.9624878764152527,0.018729040399193764,0.9839046597480774
10,0,0.48860636353492737,0.12309594452381134,-0.36630502343177795,0.9999964833259583
10,1,0.4933968782424927,0.10682035237550735,-0.34845080971717834,0.9999919533729553
10,2,0.4961145222187042,0.10726407915353775,-0.3484194278717041,0.9999904036521912
10,3,0.49907469749450684,0.10787143558263779,-0.34843501448631287,0.9999909400939941
10,4,0.4820277988910675,0.10690134763717651,-0.35146039724349976,0.9999933242797852
10,5,0.47802624106407166,0.10732438415288925,-0.35148993134498596,0.9999931454658508
10,6,0.4742141366004944,0.10795731097459793,-0.35143235325813293,0.9999943971633911
10,7,0.5041098594665527,0.11805038154125214,-0.21854469180107117,0.9999846816062927
10,8,0.46762290596961975,0.11803176999092102,-0.23429949581623077,0.9999915361404419
10,9,0.49470385909080505,0.14344434440135956,-0.315556138753891,0.9999969005584717
10,10,0.48062756657600403,0.14267787337303162,-0.320214182138443,0.9999976754188538
10,11,0.5343562364578247,0.22482876479625702,-0.11090850830078125,0.999982476234436
10,12,0.4342762529850006,0.2285570651292801,-0.11805332452058792,0.9999452233314514
10,13,0.588701069355011,0.32546862959861755,-0.0426175631582737,0.9976190328598022
